0000 07-07-77 08:28:07 +25C 65535   325   16   5 Ê24
0001 000 076 000 006 104 255 001 012 000 061 000 176 046 111 051 074
0002 000 078 000 002 113 255 000 018 000 054 000 183 046 112 046 084
0003 000 073 000 000 104 255 010 008 005 034 008 168 125 068 071 069
0004 007 048 034 000 255 255 020 020 108 052 040 129 160 069 085 090
0005 022 030 041 000 255 157 021 020 120 027 061 106 169 077 087 088
0006 037 035 037 000 255 096 013 016 113 047 084 111 169 063 069 079
0007 036 038 038 008 255 255 002 012 115 064 082 116 147 052 052 077
0008 026 040 020 000 255 255 004 000 084 033 068 111 122 075 056 041
0009 024 031 000 000 255 255 019 004 048 004 063 098 150 104 081 062
0010 036 011 000 000 255 255 015 005 041 000 082 061 201 155 072 060
0011 053 005 000 000 255 255 000 000 042 011 107 055 224 203 040 053
0012 058 019 000 000 255 255 000 000 022 032 114 079 225 234 034 037
0013 061 024 000 000 255 255 000 000 034 031 118 087 195 246 032 005
0014 063 024 014 000 255 255 019 000 075 030 120 088 120 248 057 000
0015 061 026 043 000 255 255 029 000 126 028 119 090 097 217 099 000
0016 052 028 051 000 255 255 022 000 140 021 107 092 081 180 086 000
0017 049 012 033 000 255 255 011 000 107 009 102 066 063 145 066 000
0018 039 000 031 000 255 255 022 000 102 015 087 038 061 115 086 000
0019 030 000 025 000 255 255 026 000 091 025 074 026 082 093 093 001
0020 021 000 027 002 255 255 034 000 093 051 059 030 100 090 107 012
0021 010 000 027 000 214 255 042 000 098 023 042 033 134 084 121 003
0022 000 000 026 000 184 255 040 000 094 028 026 028 135 092 117 000
0023 000 000 022 000 194 255 032 000 089 021 025 024 119 124 105 017
0024 000 000 000 000 218 255 029 000 044 020 023 013 071 188 097 020
0025 000 000 000 000 228 255 038 000 015 030 006 027 050 204 113 014
0026 000 000 000 001 238 255 035 000 026 048 000 034 059 186 109 010
0027 000 000 000 012 218 255 022 000 040 072 000 029 083 169 085 024
0028 000 000 000 028 179 255 006 000 037 098 000 045 186 129 060 006
0029 000 008 000 015 164 255 006 000 046 080 000 060 221 102 061 000
0030 000 025 000 004 178 255 006 000 037 058 000 089 229 076 060 000
0031 000 011 000 000 223 255 023 000 033 037 000 064 231 065 090 014
0032 000 013 000 000 205 255 028 000 011 000 022 060 215 053 096 038
0033 004 011 000 000 145 254 030 007 001 045 036 067 167 030 100 054
0034 000 014 000 005 115 136 040 000 027 060 026 071 119 023 114 044
0035 000 021 000 008 103 073 044 000 027 067 015 082 092 017 120 044
0036 001 016 000 021 116 153 047 000 025 089 030 075 079 018 128 033
0037 000 009 000 030 195 249 046 000 022 105 030 062 092 013 126 031
0038 008 006 000 032 255 255 034 000 032 108 044 058 090 017 107 027
0039 021 008 000 030 255 255 027 000 045 106 062 061 083 036 093 028
0040 028 018 000 014 255 255 024 000 045 078 071 078 061 060 087 024
0041 027 029 000 000 255 231 018 005 040 007 070 096 034 093 079 025
0042 026 034 000 000 255 161 010 000 029 000 068 108 005 133 064 008
0043 017 029 000 000 255 136 012 000 032 016 053 097 007 139 069 009
0044 028 023 000 000 255 147 002 000 045 022 055 084 012 143 051 010
0045 000 003 008 000 255 118 000 000 067 029 027 052 027 144 043 002
0046 000 000 008 000 227 085 000 000 064 012 018 039 037 140 026 009
0047 000 006 000 000 167 056 002 000 048 030 000 057 056 152 051 011
0048 000 000 000 000 135 104 009 000 034 037 000 029 063 158 065 016
0049 000 000 000 000 151 209 012 000 017 050 000 020 048 148 070 014
0050 000 000 000 000 180 255 009 000 026 042 001 017 086 141 047 002
0051 000 000 002 000 218 255 007 000 053 045 001 009 140 127 063 008
0052 000 009 011 000 255 255 020 000 068 036 004 065 192 088 084 000
0053 000 033 014 000 255 201 019 000 072 044 006 102 183 054 081 000
0054 000 045 009 004 240 129 027 000 063 058 014 123 135 029 093 000
0055 001 042 000 002 214 086 024 000 039 051 033 117 075 065 089 004
0056 013 027 000 001 188 113 027 000 029 052 051 095 082 068 093 029
0057 012 020 000 000 177 155 034 000 026 026 048 079 148 078 110 048
0058 001 006 000 000 192 201 045 000 019 029 029 054 191 103 124 038
0059 000 000 000 000 212 251 046 000 029 019 019 034 186 119 126 028
0060 000 002 000 000 240 255 051 000 040 002 009 049 154 108 137 035
0061 000 025 000 000 244 255 048 000 048 000 001 088 115 097 131 039
0062 000 041 013 000 237 255 034 000 071 000 000 115 074 062 105 045
0063 000 036 011 000 211 255 013 002 069 000 001 105 063 038 067 057
0064 000 018 007 000 184 255 022 000 060 002 012 076 078 080 087 041
0065 001 000 007 000 157 242 031 002 062 036 019 038 093 138 099 008
0066 000 000 000 000 128 124 035 000 046 035 019 016 131 185 107 000
0067 001 000 000 000 100 112 058 000 028 050 034 011 218 208 148 000
0068 009 000 000 000 165 124 048 000 007 037 045 034 255 189 128 000
0069 004 018 000 000 230 131 029 000 000 026 034 081 255 155 098 000
0070 000 037 000 000 255 071 014 000 007 023 029 113 255 117 072 010
0071 000 039 000 000 251 029 021 000 035 020 026 115 255 114 083 012
0072 003 017 010 000 224 080 020 000 065 000 033 077 255 117 083 000
0073 004 011 025 000 255 199 019 000 094 002 034 065 219 118 082 014
0074 004 011 025 000 255 249 026 000 096 009 035 067 158 112 093 024
0075 002 000 026 000 255 245 029 000 095 000 031 041 105 097 097 025
0076 000 000 001 000 247 255 017 000 046 000 013 025 071 109 075 012
0077 000 000 000 000 197 255 000 000 009 004 016 037 085 154 039 025
0078 000 014 004 000 204 255 000 000 059 007 000 072 086 207 031 034
0079 000 034 007 000 221 255 000 000 062 017 000 109 090 222 025 029
0080 000 052 020 000 244 255 000 000 088 006 000 139 112 211 035 039
0081 000 057 026 000 255 255 000 000 097 006 000 149 146 193 046 019
0082 000 057 012 000 255 255 000 000 070 000 003 148 169 183 031 007
0083 000 043 013 000 255 255 001 000 071 017 011 118 183 179 050 002
0084 000 037 025 001 255 255 008 000 093 054 007 108 174 163 063 000
0085 000 027 042 000 255 255 004 000 123 046 006 091 170 125 055 025
0086 000 016 066 000 255 255 008 000 164 042 000 072 195 087 062 015
0087 000 014 077 000 255 255 000 000 184 036 000 076 216 069 044 025
0088 000 033 093 000 255 255 000 000 210 007 010 106 216 076 043 028
0089 000 061 079 000 255 255 000 000 184 000 014 158 192 106 043 011
0090 000 090 047 000 255 255 000 000 128 000 013 206 171 129 042 008
0091 000 091 008 000 255 255 007 000 061 011 017 206 145 112 060 011
0092 000 083 008 000 255 255 019 000 063 022 024 187 128 098 081 019
0093 001 056 011 000 255 255 020 000 066 000 035 140 134 091 083 008
0094 000 033 009 000 255 255 017 000 066 000 024 102 156 084 077 020
0095 000 000 004 000 255 255 031 000 057 015 005 022 178 082 104 006
0096 000 000 000 000 255 230 053 000 042 033 004 009 193 083 141 001
0097 000 000 000 000 255 172 066 000 051 022 015 036 222 084 167 015
0098 000 003 001 000 255 132 081 000 053 000 013 051 243 073 188 014
0099 000 009 001 000 255 122 083 000 051 030 010 063 255 059 191 016
0100 000 031 002 000 255 171 064 000 051 023 007 102 255 049 157 014
0101 000 034 002 000 255 191 041 000 053 039 024 106 255 058 119 017
0102 000 031 004 000 255 215 019 000 056 017 003 103 255 069 083 000
0103 000 031 004 000 255 235 015 000 055 020 005 101 231 066 072 003
0104 000 024 006 000 255 241 000 000 060 026 025 091 196 062 044 000
0105 009 006 008 000 255 218 010 000 063 046 048 058 155 066 066 000
0106 019 000 009 000 255 255 024 000 066 035 056 036 144 084 090 000
0107 012 000 006 000 255 255 031 000 060 025 048 029 149 103 103 001
0108 005 000 007 000 255 255 026 000 062 034 037 022 154 130 093 001
0109 000 000 004 000 255 255 024 000 059 004 017 016 141 161 088 000
0110 000 001 010 000 255 255 014 000 066 011 007 051 125 175 073 006
0111 014 025 027 000 255 255 014 000 098 008 052 088 099 190 073 000
