0000 07-07-77 07:57:27 +23C 65535   325   16   5 Ê16
0001 000 027 000 026 113 255 073 000 000 098 017 095 255 255 172 005
0002 000 031 000 014 097 255 070 000 004 072 015 103 255 255 166 000
0003 000 028 000 009 068 255 055 000 019 065 023 096 239 255 140 009
0004 000 011 000 000 084 255 032 000 025 028 022 064 236 255 102 007
0005 000 010 000 000 178 255 015 000 011 004 002 065 255 255 072 000
0006 000 026 000 000 235 255 033 000 018 007 000 094 247 255 104 000
0007 000 042 000 000 255 255 025 000 031 048 000 117 200 255 088 000
0008 000 056 000 000 255 255 020 000 029 051 000 141 138 255 085 000
0009 000 059 000 000 255 255 013 000 013 052 000 149 115 255 069 007
0010 000 052 000 000 233 255 012 000 006 030 024 137 176 255 068 000
0011 010 040 000 000 195 255 001 000 000 018 045 113 214 255 048 000
0012 029 046 000 000 167 255 007 000 000 014 072 123 248 255 059 000
0013 033 041 000 000 113 255 017 000 000 009 077 116 255 255 079 000
0014 028 031 000 000 162 255 018 000 000 040 069 100 255 255 078 010
0015 019 021 000 000 255 255 011 000 000 029 057 084 255 221 067 027
0016 021 025 000 000 255 255 009 000 000 000 062 087 255 195 066 049
0017 011 018 000 000 252 255 010 003 000 002 047 077 255 179 066 055
0018 001 025 000 000 248 255 003 000 007 019 031 087 255 195 054 036
0019 000 026 000 002 255 255 004 000 032 053 019 089 255 227 059 012
0020 000 020 005 005 255 255 009 000 058 058 015 080 255 255 061 001
0021 000 011 007 013 255 255 029 000 061 076 024 061 255 255 095 079
0022 000 002 000 002 241 255 049 000 029 055 026 052 255 255 133 037
0023 000 002 000 000 255 255 060 000 007 044 032 049 255 255 150 049
0024 006 015 000 000 255 255 059 000 000 012 040 072 255 255 150 037
0025 010 011 000 000 255 255 047 000 000 028 047 065 255 255 127 037
0026 010 001 000 000 255 254 028 000 005 040 044 048 255 255 098 018
0027 013 000 000 003 255 212 009 000 024 058 051 036 255 255 067 006
0028 015 000 000 005 255 185 039 000 031 060 052 026 255 255 116 033
0029 012 000 000 000 255 150 043 000 029 054 050 029 255 255 120 039
0030 007 003 000 007 255 129 039 000 032 063 043 052 255 255 113 049
0031 007 015 000 000 255 239 019 006 028 040 042 073 255 255 079 060
0032 014 024 000 000 255 255 000 007 019 018 053 091 255 255 040 064
0033 030 015 000 000 255 255 021 000 001 002 071 075 255 255 086 053
0034 038 013 000 000 255 255 023 000 000 000 088 070 255 255 087 035
0035 036 005 000 000 255 255 016 000 000 002 084 057 255 255 076 029
0036 022 000 000 000 239 255 009 000 000 000 065 038 255 255 066 008
0037 010 000 000 000 179 255 000 000 000 001 045 015 255 255 034 004
0038 000 000 000 000 150 255 000 000 000 010 026 016 255 255 077 001
0039 000 000 000 000 129 255 011 000 000 000 002 028 255 255 069 000
0040 000 000 000 000 112 255 019 000 001 000 000 024 255 255 086 012
0041 000 000 000 000 111 250 010 000 000 000 002 031 255 255 064 012
0042 000 000 000 000 162 123 016 000 013 000 028 036 255 255 079 027
0043 013 000 000 000 248 137 024 000 016 000 053 039 255 255 093 016
0044 030 014 000 000 255 255 025 000 003 015 076 073 255 255 091 008
0045 038 013 000 000 255 255 017 000 002 034 087 067 255 255 079 010
0046 037 000 000 000 255 255 002 000 000 042 087 029 255 255 053 011
0047 022 000 000 000 255 255 005 000 007 022 063 016 255 255 057 015
0048 026 000 000 000 255 255 005 000 000 001 067 021 255 255 053 023
0049 041 000 000 000 255 255 000 000 006 006 092 039 255 255 045 022
0050 047 001 000 000 255 255 001 000 015 017 097 048 255 255 049 040
0051 037 001 000 000 255 255 011 000 040 020 083 049 255 255 067 051
0052 018 003 000 000 255 255 014 000 041 028 056 052 255 255 073 040
0053 011 011 000 000 255 255 005 000 033 035 046 063 255 255 053 039
0054 009 023 000 000 224 255 011 000 002 051 044 083 255 251 049 043
0055 008 047 000 000 121 213 004 004 000 046 043 125 255 248 053 026
0056 003 063 000 000 143 254 003 000 011 052 034 155 255 255 053 028
0057 000 081 000 000 169 255 018 000 019 047 028 185 255 255 079 018
0058 001 078 000 001 180 255 020 000 016 054 030 179 255 255 079 004
0059 010 055 000 008 225 255 006 000 000 068 046 137 255 255 056 009
0060 033 019 000 004 250 255 000 000 000 060 082 074 255 255 040 007
0061 056 000 000 000 254 255 000 000 005 039 116 024 255 255 013 004
0062 072 000 000 000 255 255 000 000 006 025 135 023 255 254 000 020
0063 062 000 000 000 239 255 000 000 000 043 123 022 255 207 038 046
0064 046 000 000 009 220 255 011 000 000 066 096 009 255 199 066 049
0065 028 000 000 011 197 255 017 001 030 070 071 000 255 216 078 050
0066 001 000 000 010 174 255 030 003 048 069 029 012 211 229 097 057
0067 000 000 000 010 151 255 020 000 046 068 006 032 255 242 083 041
0068 000 016 000 004 121 255 021 000 037 056 015 074 255 255 083 034
0069 000 029 000 003 103 255 019 000 032 056 030 094 255 255 080 039
0070 007 033 000 000 106 255 009 000 041 037 043 102 255 255 062 048
0071 014 012 002 000 088 193 000 000 052 023 054 064 255 255 040 046
0072 018 000 000 000 101 109 000 000 046 005 058 030 244 255 036 040
0073 014 000 000 000 134 148 008 000 034 005 050 017 184 255 061 036
0074 017 000 000 000 137 242 011 000 019 000 043 043 220 247 065 025
0075 000 011 000 000 136 255 001 000 008 000 024 063 255 233 048 010
0076 000 018 000 000 204 218 003 000 007 000 014 078 255 243 052 000
0077 000 027 000 000 255 193 009 000 000 000 018 094 255 255 062 006
0078 000 023 000 000 255 255 000 000 000 006 017 084 255 255 044 003
0079 000 017 000 000 255 255 000 000 000 004 006 075 255 255 043 000
0080 000 010 000 000 255 255 017 000 000 019 000 067 255 255 078 000
0081 000 000 000 000 255 255 018 000 000 033 000 046 255 255 077 000
0082 000 003 000 000 255 255 002 000 000 019 000 051 255 255 047 000
0083 000 008 000 000 255 255 005 000 000 003 005 059 255 255 054 000
0084 000 005 000 000 255 255 000 000 000 000 001 058 255 255 047 012
0085 000 000 000 000 255 255 015 000 000 000 000 042 255 255 076 001
0086 000 007 000 000 255 200 020 000 003 000 000 060 255 255 083 025
0087 000 012 000 000 211 203 029 000 000 002 000 067 250 255 096 034
0088 000 023 000 000 181 255 035 000 000 002 006 087 170 255 107 049
0089 000 027 000 000 173 255 031 000 000 024 022 091 104 252 101 044
0090 000 020 000 000 178 255 028 000 000 025 026 078 111 238 094 041
0091 000 008 000 000 213 255 007 000 000 026 029 059 125 213 059 032
0092 000 000 000 000 254 255 013 000 000 015 024 027 122 194 055 019
0093 000 000 000 000 255 255 001 000 001 028 016 013 126 185 047 009
0094 000 000 000 000 255 255 000 000 000 013 006 006 122 191 032 000
